,month,town,resale_price
86348,2021-10-01,ANG MO KIO,340000
86349,2021-10-01,ANG MO KIO,342000
86350,2021-10-01,ANG MO KIO,345000
86351,2021-10-01,ANG MO KIO,345000
86352,2021-10-01,ANG MO KIO,345000
86353,2021-10-01,ANG MO KIO,345000
86354,2021-10-01,ANG MO KIO,345000
86355,2021-10-01,ANG MO KIO,350000
86356,2021-10-01,ANG MO KIO,350000
86357,2021-10-01,ANG MO KIO,356000
86358,2021-10-01,ANG MO KIO,356888
86359,2021-10-01,ANG MO KIO,360000
86360,2021-10-01,ANG MO KIO,360000
86361,2021-10-01,ANG MO KIO,362000
86362,2021-10-01,ANG MO KIO,365000
86363,2021-10-01,ANG MO KIO,368000
86364,2021-10-01,ANG MO KIO,368000
86365,2021-10-01,ANG MO KIO,368000
86366,2021-10-01,ANG MO KIO,370000
86367,2021-10-01,ANG MO KIO,376000
86368,2021-10-01,ANG MO KIO,380000
86369,2021-10-01,ANG MO KIO,380000
86370,2021-10-01,ANG MO KIO,381000
86371,2021-10-01,ANG MO KIO,381000
86372,2021-10-01,ANG MO KIO,382000
86373,2021-10-01,ANG MO KIO,390000
86374,2021-10-01,ANG MO KIO,393000
86375,2021-10-01,ANG MO KIO,400000
86376,2021-10-01,ANG MO KIO,408000
86377,2021-10-01,ANG MO KIO,413000
86378,2021-10-01,ANG MO KIO,425000
86379,2021-10-01,ANG MO KIO,430000
86380,2021-10-01,ANG MO KIO,432288
86381,2021-10-01,ANG MO KIO,438000
86382,2021-10-01,ANG MO KIO,450000
86383,2021-10-01,ANG MO KIO,455000
86384,2021-10-01,ANG MO KIO,460000
86385,2021-10-01,ANG MO KIO,475000
86386,2021-10-01,ANG MO KIO,478000
86387,2021-10-01,ANG MO KIO,482000
86388,2021-10-01,ANG MO KIO,499000
86389,2021-10-01,ANG MO KIO,508000
86390,2021-10-01,ANG MO KIO,515000
86391,2021-10-01,ANG MO KIO,570000
86392,2021-10-01,ANG MO KIO,580000
86393,2021-10-01,ANG MO KIO,585000
86394,2021-10-01,ANG MO KIO,600000
86395,2021-10-01,ANG MO KIO,618000
86396,2021-10-01,ANG MO KIO,620000
86397,2021-10-01,ANG MO KIO,660000
86398,2021-10-01,ANG MO KIO,668000
86399,2021-10-01,ANG MO KIO,670000
86400,2021-10-01,ANG MO KIO,680000
86401,2021-10-01,ANG MO KIO,700000
86402,2021-10-01,ANG MO KIO,715000
86403,2021-10-01,ANG MO KIO,720000
86404,2021-10-01,ANG MO KIO,740000
86405,2021-10-01,ANG MO KIO,748000
86406,2021-10-01,ANG MO KIO,778000
86407,2021-10-01,ANG MO KIO,780000
86408,2021-10-01,ANG MO KIO,825000
86409,2021-11-01,ANG MO KIO,250000
86410,2021-11-01,ANG MO KIO,308000
86411,2021-11-01,ANG MO KIO,308800
86412,2021-11-01,ANG MO KIO,310000
86413,2021-11-01,ANG MO KIO,312000
86414,2021-11-01,ANG MO KIO,315000
86415,2021-11-01,ANG MO KIO,315000
86416,2021-11-01,ANG MO KIO,320000
86417,2021-11-01,ANG MO KIO,322000
86418,2021-11-01,ANG MO KIO,323000
86419,2021-11-01,ANG MO KIO,325000
86420,2021-11-01,ANG MO KIO,325000
86421,2021-11-01,ANG MO KIO,325000
86422,2021-11-01,ANG MO KIO,328000
86423,2021-11-01,ANG MO KIO,328888
86424,2021-11-01,ANG MO KIO,330000
86425,2021-11-01,ANG MO KIO,330888
86426,2021-11-01,ANG MO KIO,332000
86427,2021-11-01,ANG MO KIO,335000
86428,2021-11-01,ANG MO KIO,338000
86429,2021-11-01,ANG MO KIO,338000
86430,2021-11-01,ANG MO KIO,340000
86431,2021-11-01,ANG MO KIO,340000
86432,2021-11-01,ANG MO KIO,340000
86433,2021-11-01,ANG MO KIO,340000
86434,2021-11-01,ANG MO KIO,345000
86435,2021-11-01,ANG MO KIO,345000
86436,2021-11-01,ANG MO KIO,345000
86437,2021-11-01,ANG MO KIO,352000
86438,2021-11-01,ANG MO KIO,355000
86439,2021-11-01,ANG MO KIO,355000
86440,2021-11-01,ANG MO KIO,355000
86441,2021-11-01,ANG MO KIO,358000
86442,2021-11-01,ANG MO KIO,361886
86443,2021-11-01,ANG MO KIO,368000
86444,2021-11-01,ANG MO KIO,370000
86445,2021-11-01,ANG MO KIO,370000
86446,2021-11-01,ANG MO KIO,385000
86447,2021-11-01,ANG MO KIO,393000
86448,2021-11-01,ANG MO KIO,395000
86449,2021-11-01,ANG MO KIO,398000
86450,2021-11-01,ANG MO KIO,398000
86451,2021-11-01,ANG MO KIO,400000
86452,2021-11-01,ANG MO KIO,410000
86453,2021-11-01,ANG MO KIO,419000
86454,2021-11-01,ANG MO KIO,420000
86455,2021-11-01,ANG MO KIO,420000
86456,2021-11-01,ANG MO KIO,430000
86457,2021-11-01,ANG MO KIO,435000
86458,2021-11-01,ANG MO KIO,438000
86459,2021-11-01,ANG MO KIO,448888
86460,2021-11-01,ANG MO KIO,450000
86461,2021-11-01,ANG MO KIO,450000
86462,2021-11-01,ANG MO KIO,468000
86463,2021-11-01,ANG MO KIO,470000
86464,2021-11-01,ANG MO KIO,475000
86465,2021-11-01,ANG MO KIO,480000
86466,2021-11-01,ANG MO KIO,488000
86467,2021-11-01,ANG MO KIO,495000
86468,2021-11-01,ANG MO KIO,500000
86469,2021-11-01,ANG MO KIO,510000
86470,2021-11-01,ANG MO KIO,510000
86471,2021-11-01,ANG MO KIO,550000
86472,2021-11-01,ANG MO KIO,618000
86473,2021-11-01,ANG MO KIO,618888
86474,2021-11-01,ANG MO KIO,620000
86475,2021-11-01,ANG MO KIO,622888
86476,2021-11-01,ANG MO KIO,632000
86477,2021-11-01,ANG MO KIO,635000
86478,2021-11-01,ANG MO KIO,638000
86479,2021-11-01,ANG MO KIO,641000
86480,2021-11-01,ANG MO KIO,645000
86481,2021-11-01,ANG MO KIO,655000
86482,2021-11-01,ANG MO KIO,660000
86483,2021-11-01,ANG MO KIO,665000
86484,2021-11-01,ANG MO KIO,690000
86485,2021-11-01,ANG MO KIO,710000
86486,2021-11-01,ANG MO KIO,730000
86487,2021-11-01,ANG MO KIO,750000
86488,2021-11-01,ANG MO KIO,840000
86489,2021-12-01,ANG MO KIO,245000
86490,2021-12-01,ANG MO KIO,288000
86491,2021-12-01,ANG MO KIO,305000
86492,2021-12-01,ANG MO KIO,310000
86493,2021-12-01,ANG MO KIO,318888
86494,2021-12-01,ANG MO KIO,320000
86495,2021-12-01,ANG MO KIO,325000
86496,2021-12-01,ANG MO KIO,325000
86497,2021-12-01,ANG MO KIO,325000
86498,2021-12-01,ANG MO KIO,325000
86499,2021-12-01,ANG MO KIO,325000
86500,2021-12-01,ANG MO KIO,328000
86501,2021-12-01,ANG MO KIO,328500
86502,2021-12-01,ANG MO KIO,330000
86503,2021-12-01,ANG MO KIO,330000
86504,2021-12-01,ANG MO KIO,335000
86505,2021-12-01,ANG MO KIO,335000
86506,2021-12-01,ANG MO KIO,340000
86507,2021-12-01,ANG MO KIO,340000
86508,2021-12-01,ANG MO KIO,345000
86509,2021-12-01,ANG MO KIO,348000
86510,2021-12-01,ANG MO KIO,350000
86511,2021-12-01,ANG MO KIO,350000
86512,2021-12-01,ANG MO KIO,358000
86513,2021-12-01,ANG MO KIO,360000
86514,2021-12-01,ANG MO KIO,370000
86515,2021-12-01,ANG MO KIO,370000
86516,2021-12-01,ANG MO KIO,372888
86517,2021-12-01,ANG MO KIO,373000
86518,2021-12-01,ANG MO KIO,380000
86519,2021-12-01,ANG MO KIO,380000
86520,2021-12-01,ANG MO KIO,380000
86521,2021-12-01,ANG MO KIO,380000
86522,2021-12-01,ANG MO KIO,390000
86523,2021-12-01,ANG MO KIO,413888
86524,2021-12-01,ANG MO KIO,415000
86525,2021-12-01,ANG MO KIO,420000
86526,2021-12-01,ANG MO KIO,432000
86527,2021-12-01,ANG MO KIO,438000
86528,2021-12-01,ANG MO KIO,443000
86529,2021-12-01,ANG MO KIO,450000
86530,2021-12-01,ANG MO KIO,450000
86531,2021-12-01,ANG MO KIO,468888
86532,2021-12-01,ANG MO KIO,480000
86533,2021-12-01,ANG MO KIO,480000
86534,2021-12-01,ANG MO KIO,483000
86535,2021-12-01,ANG MO KIO,488000
86536,2021-12-01,ANG MO KIO,490000
86537,2021-12-01,ANG MO KIO,535000
86538,2021-12-01,ANG MO KIO,551888
86539,2021-12-01,ANG MO KIO,575888
86540,2021-12-01,ANG MO KIO,580000
86541,2021-12-01,ANG MO KIO,580888
86542,2021-12-01,ANG MO KIO,595000
86543,2021-12-01,ANG MO KIO,600000
86544,2021-12-01,ANG MO KIO,625000
86545,2021-12-01,ANG MO KIO,625000
86546,2021-12-01,ANG MO KIO,628000
86547,2021-12-01,ANG MO KIO,630000
86548,2021-12-01,ANG MO KIO,638000
86549,2021-12-01,ANG MO KIO,645000
86550,2021-12-01,ANG MO KIO,670000
86551,2021-12-01,ANG MO KIO,688000
86552,2021-12-01,ANG MO KIO,718000
86553,2021-12-01,ANG MO KIO,718000
86554,2021-12-01,ANG MO KIO,752000
86555,2021-12-01,ANG MO KIO,762000
86556,2021-12-01,ANG MO KIO,770000
86557,2021-12-01,ANG MO KIO,798000
113515,2022-01-01,ANG MO KIO,245000
113516,2022-01-01,ANG MO KIO,358000
113517,2022-01-01,ANG MO KIO,355000
113518,2022-01-01,ANG MO KIO,338000
113519,2022-01-01,ANG MO KIO,420000
113520,2022-01-01,ANG MO KIO,328000
113521,2022-01-01,ANG MO KIO,360000
113522,2022-01-01,ANG MO KIO,300000
113523,2022-01-01,ANG MO KIO,333000
113524,2022-01-01,ANG MO KIO,386000
113525,2022-01-01,ANG MO KIO,330000
113526,2022-01-01,ANG MO KIO,325000
113527,2022-01-01,ANG MO KIO,372000
113528,2022-01-01,ANG MO KIO,318000
113529,2022-01-01,ANG MO KIO,345000
113530,2022-01-01,ANG MO KIO,368000
113531,2022-01-01,ANG MO KIO,315000
113532,2022-01-01,ANG MO KIO,345000
113533,2022-01-01,ANG MO KIO,382888
113534,2022-01-01,ANG MO KIO,337000
113535,2022-01-01,ANG MO KIO,363000
113536,2022-01-01,ANG MO KIO,342000
113537,2022-01-01,ANG MO KIO,320000
113538,2022-01-01,ANG MO KIO,330000
113539,2022-01-01,ANG MO KIO,370000
113540,2022-01-01,ANG MO KIO,330000
113541,2022-01-01,ANG MO KIO,335000
113542,2022-01-01,ANG MO KIO,380000
113543,2022-01-01,ANG MO KIO,322000
113544,2022-01-01,ANG MO KIO,329000
113545,2022-01-01,ANG MO KIO,352000
113546,2022-01-01,ANG MO KIO,343888
113547,2022-01-01,ANG MO KIO,386888
113548,2022-01-01,ANG MO KIO,335000
113549,2022-01-01,ANG MO KIO,335000
113550,2022-01-01,ANG MO KIO,373888
113551,2022-01-01,ANG MO KIO,350000
113552,2022-01-01,ANG MO KIO,342000
113553,2022-01-01,ANG MO KIO,341888
113554,2022-01-01,ANG MO KIO,335000
113555,2022-01-01,ANG MO KIO,328888
113556,2022-01-01,ANG MO KIO,383000
113557,2022-01-01,ANG MO KIO,370000
113558,2022-01-01,ANG MO KIO,390000
113559,2022-01-01,ANG MO KIO,340000
113560,2022-01-01,ANG MO KIO,345000
113561,2022-01-01,ANG MO KIO,370888
113562,2022-01-01,ANG MO KIO,346000
113563,2022-01-01,ANG MO KIO,488000
113564,2022-01-01,ANG MO KIO,452888
113565,2022-01-01,ANG MO KIO,460000
113566,2022-01-01,ANG MO KIO,448000
113567,2022-01-01,ANG MO KIO,419000
113568,2022-01-01,ANG MO KIO,405000
113569,2022-01-01,ANG MO KIO,410000
113570,2022-01-01,ANG MO KIO,435000
113571,2022-01-01,ANG MO KIO,528000
113572,2022-01-01,ANG MO KIO,455000
113573,2022-01-01,ANG MO KIO,448000
113574,2022-01-01,ANG MO KIO,475000
113575,2022-01-01,ANG MO KIO,480000
113576,2022-01-01,ANG MO KIO,400000
113577,2022-01-01,ANG MO KIO,518000
113578,2022-01-01,ANG MO KIO,430000
113579,2022-01-01,ANG MO KIO,615000
113580,2022-01-01,ANG MO KIO,838000
113581,2022-01-01,ANG MO KIO,625000
113582,2022-01-01,ANG MO KIO,507999
113583,2022-01-01,ANG MO KIO,650000
113584,2022-01-01,ANG MO KIO,600000
113585,2022-01-01,ANG MO KIO,670000
113586,2022-01-01,ANG MO KIO,603000
113587,2022-01-01,ANG MO KIO,570000
113588,2022-01-01,ANG MO KIO,710000
113589,2022-01-01,ANG MO KIO,695000
113590,2022-01-01,ANG MO KIO,755000
113591,2022-01-01,ANG MO KIO,780000
113592,2022-01-01,ANG MO KIO,800000
115854,2022-02-01,ANG MO KIO,235000
115855,2022-02-01,ANG MO KIO,238888
115856,2022-02-01,ANG MO KIO,230000
115857,2022-02-01,ANG MO KIO,242000
115858,2022-02-01,ANG MO KIO,380000
115859,2022-02-01,ANG MO KIO,341000
115860,2022-02-01,ANG MO KIO,350000
115861,2022-02-01,ANG MO KIO,353000
115862,2022-02-01,ANG MO KIO,335888
115863,2022-02-01,ANG MO KIO,328000
115864,2022-02-01,ANG MO KIO,355000
115865,2022-02-01,ANG MO KIO,350000
115866,2022-02-01,ANG MO KIO,355000
115867,2022-02-01,ANG MO KIO,355000
115868,2022-02-01,ANG MO KIO,300000
115869,2022-02-01,ANG MO KIO,335000
115870,2022-02-01,ANG MO KIO,368888
115871,2022-02-01,ANG MO KIO,332800
115872,2022-02-01,ANG MO KIO,360000
115873,2022-02-01,ANG MO KIO,328000
115874,2022-02-01,ANG MO KIO,368000
115875,2022-02-01,ANG MO KIO,350000
115876,2022-02-01,ANG MO KIO,317000
115877,2022-02-01,ANG MO KIO,320000
115878,2022-02-01,ANG MO KIO,311000
115879,2022-02-01,ANG MO KIO,315000
115880,2022-02-01,ANG MO KIO,375000
115881,2022-02-01,ANG MO KIO,345000
115882,2022-02-01,ANG MO KIO,380000
115883,2022-02-01,ANG MO KIO,350000
115884,2022-02-01,ANG MO KIO,350000
115885,2022-02-01,ANG MO KIO,435000
115886,2022-02-01,ANG MO KIO,360000
115887,2022-02-01,ANG MO KIO,320000
115888,2022-02-01,ANG MO KIO,338000
115889,2022-02-01,ANG MO KIO,375000
115890,2022-02-01,ANG MO KIO,325000
115891,2022-02-01,ANG MO KIO,420000
115892,2022-02-01,ANG MO KIO,390000
115893,2022-02-01,ANG MO KIO,385000
115894,2022-02-01,ANG MO KIO,342000
115895,2022-02-01,ANG MO KIO,420000
115896,2022-02-01,ANG MO KIO,335000
115897,2022-02-01,ANG MO KIO,335000
115898,2022-02-01,ANG MO KIO,335000
115899,2022-02-01,ANG MO KIO,350000
115900,2022-02-01,ANG MO KIO,385000
115901,2022-02-01,ANG MO KIO,341000
115902,2022-02-01,ANG MO KIO,370000
115903,2022-02-01,ANG MO KIO,350000
115904,2022-02-01,ANG MO KIO,550000
115905,2022-02-01,ANG MO KIO,478000
115906,2022-02-01,ANG MO KIO,412000
115907,2022-02-01,ANG MO KIO,400000
115908,2022-02-01,ANG MO KIO,415000
115909,2022-02-01,ANG MO KIO,450000
115910,2022-02-01,ANG MO KIO,430000
115911,2022-02-01,ANG MO KIO,380000
115912,2022-02-01,ANG MO KIO,463888
115913,2022-02-01,ANG MO KIO,448000
115914,2022-02-01,ANG MO KIO,658000
115915,2022-02-01,ANG MO KIO,355000
115916,2022-02-01,ANG MO KIO,495000
115917,2022-02-01,ANG MO KIO,480000
115918,2022-02-01,ANG MO KIO,503000
115919,2022-02-01,ANG MO KIO,467000
115920,2022-02-01,ANG MO KIO,465000
115921,2022-02-01,ANG MO KIO,514000
115922,2022-02-01,ANG MO KIO,550000
115923,2022-02-01,ANG MO KIO,452800
115924,2022-02-01,ANG MO KIO,460000
115925,2022-02-01,ANG MO KIO,418000
115926,2022-02-01,ANG MO KIO,630000
115927,2022-02-01,ANG MO KIO,530000
115928,2022-02-01,ANG MO KIO,688000
115929,2022-02-01,ANG MO KIO,645000
115930,2022-02-01,ANG MO KIO,840000
117628,2022-03-01,ANG MO KIO,373888
117629,2022-03-01,ANG MO KIO,345000
117630,2022-03-01,ANG MO KIO,343000
117631,2022-03-01,ANG MO KIO,358000
117632,2022-03-01,ANG MO KIO,378000
117633,2022-03-01,ANG MO KIO,370000
117634,2022-03-01,ANG MO KIO,335000
117635,2022-03-01,ANG MO KIO,395000
117636,2022-03-01,ANG MO KIO,325000
117637,2022-03-01,ANG MO KIO,400000
117638,2022-03-01,ANG MO KIO,345000
117639,2022-03-01,ANG MO KIO,368888
117640,2022-03-01,ANG MO KIO,448000
117641,2022-03-01,ANG MO KIO,355000
117642,2022-03-01,ANG MO KIO,390000
117643,2022-03-01,ANG MO KIO,350000
117644,2022-03-01,ANG MO KIO,368000
117645,2022-03-01,ANG MO KIO,425000
117646,2022-03-01,ANG MO KIO,362000
117647,2022-03-01,ANG MO KIO,380000
117648,2022-03-01,ANG MO KIO,350000
117649,2022-03-01,ANG MO KIO,413000
117650,2022-03-01,ANG MO KIO,370000
117651,2022-03-01,ANG MO KIO,390000
117652,2022-03-01,ANG MO KIO,420000
117653,2022-03-01,ANG MO KIO,350888
117654,2022-03-01,ANG MO KIO,370000
117655,2022-03-01,ANG MO KIO,371000
117656,2022-03-01,ANG MO KIO,325888
117657,2022-03-01,ANG MO KIO,345000
117658,2022-03-01,ANG MO KIO,280000
117659,2022-03-01,ANG MO KIO,318000
117660,2022-03-01,ANG MO KIO,330000
117661,2022-03-01,ANG MO KIO,348888
117662,2022-03-01,ANG MO KIO,322000
117663,2022-03-01,ANG MO KIO,380000
117664,2022-03-01,ANG MO KIO,345000
117665,2022-03-01,ANG MO KIO,365000
117666,2022-03-01,ANG MO KIO,365000
117667,2022-03-01,ANG MO KIO,325000
117668,2022-03-01,ANG MO KIO,392000
117669,2022-03-01,ANG MO KIO,369888
117670,2022-03-01,ANG MO KIO,608000
117671,2022-03-01,ANG MO KIO,518000
117672,2022-03-01,ANG MO KIO,420000
117673,2022-03-01,ANG MO KIO,690000
117674,2022-03-01,ANG MO KIO,760000
117675,2022-03-01,ANG MO KIO,488000
117676,2022-03-01,ANG MO KIO,430000
117677,2022-03-01,ANG MO KIO,450888
117678,2022-03-01,ANG MO KIO,562000
117679,2022-03-01,ANG MO KIO,480000
117680,2022-03-01,ANG MO KIO,580000
117681,2022-03-01,ANG MO KIO,480000
117682,2022-03-01,ANG MO KIO,666666
117683,2022-03-01,ANG MO KIO,447888
117684,2022-03-01,ANG MO KIO,450000
117685,2022-03-01,ANG MO KIO,475000
117686,2022-03-01,ANG MO KIO,470000
117687,2022-03-01,ANG MO KIO,472000
117688,2022-03-01,ANG MO KIO,488000
117689,2022-03-01,ANG MO KIO,860000
117690,2022-03-01,ANG MO KIO,840000
117691,2022-03-01,ANG MO KIO,856000
117692,2022-03-01,ANG MO KIO,672000
117693,2022-03-01,ANG MO KIO,620000
117694,2022-03-01,ANG MO KIO,855000
117695,2022-03-01,ANG MO KIO,703000
117696,2022-03-01,ANG MO KIO,652000
117697,2022-03-01,ANG MO KIO,645000
117698,2022-03-01,ANG MO KIO,580000
117699,2022-03-01,ANG MO KIO,748000
117700,2022-03-01,ANG MO KIO,650000
117701,2022-03-01,ANG MO KIO,773000
117702,2022-03-01,ANG MO KIO,690000
117703,2022-03-01,ANG MO KIO,620000
117704,2022-03-01,ANG MO KIO,728000
117705,2022-03-01,ANG MO KIO,810000
119764,2022-04-01,ANG MO KIO,282000
119765,2022-04-01,ANG MO KIO,265000
119766,2022-04-01,ANG MO KIO,375000
119767,2022-04-01,ANG MO KIO,325000
119768,2022-04-01,ANG MO KIO,400000
119769,2022-04-01,ANG MO KIO,375000
119770,2022-04-01,ANG MO KIO,345000
119771,2022-04-01,ANG MO KIO,338000
119772,2022-04-01,ANG MO KIO,340000
119773,2022-04-01,ANG MO KIO,320000
119774,2022-04-01,ANG MO KIO,335000
119775,2022-04-01,ANG MO KIO,388000
119776,2022-04-01,ANG MO KIO,303500
119777,2022-04-01,ANG MO KIO,358000
119778,2022-04-01,ANG MO KIO,370000
119779,2022-04-01,ANG MO KIO,380000
119780,2022-04-01,ANG MO KIO,350000
119781,2022-04-01,ANG MO KIO,394888
119782,2022-04-01,ANG MO KIO,365000
119783,2022-04-01,ANG MO KIO,375000
119784,2022-04-01,ANG MO KIO,338888
119785,2022-04-01,ANG MO KIO,380000
119786,2022-04-01,ANG MO KIO,358888
119787,2022-04-01,ANG MO KIO,385000
119788,2022-04-01,ANG MO KIO,350000
119789,2022-04-01,ANG MO KIO,338000
119790,2022-04-01,ANG MO KIO,350000
119791,2022-04-01,ANG MO KIO,350000
119792,2022-04-01,ANG MO KIO,340000
119793,2022-04-01,ANG MO KIO,388000
119794,2022-04-01,ANG MO KIO,338000
119795,2022-04-01,ANG MO KIO,330000
119796,2022-04-01,ANG MO KIO,360000
119797,2022-04-01,ANG MO KIO,400000
119798,2022-04-01,ANG MO KIO,408000
119799,2022-04-01,ANG MO KIO,388800
119800,2022-04-01,ANG MO KIO,555000
119801,2022-04-01,ANG MO KIO,513800
119802,2022-04-01,ANG MO KIO,410000
119803,2022-04-01,ANG MO KIO,450000
119804,2022-04-01,ANG MO KIO,452000
119805,2022-04-01,ANG MO KIO,445000
119806,2022-04-01,ANG MO KIO,450000
119807,2022-04-01,ANG MO KIO,420000
119808,2022-04-01,ANG MO KIO,578000
119809,2022-04-01,ANG MO KIO,440000
119810,2022-04-01,ANG MO KIO,425000
119811,2022-04-01,ANG MO KIO,538000
119812,2022-04-01,ANG MO KIO,495000
119813,2022-04-01,ANG MO KIO,453888
119814,2022-04-01,ANG MO KIO,445000
119815,2022-04-01,ANG MO KIO,515000
119816,2022-04-01,ANG MO KIO,445000
119817,2022-04-01,ANG MO KIO,665000
119818,2022-04-01,ANG MO KIO,840000
119819,2022-04-01,ANG MO KIO,738000
119820,2022-04-01,ANG MO KIO,600000
119821,2022-04-01,ANG MO KIO,800000
119822,2022-04-01,ANG MO KIO,830000
119823,2022-04-01,ANG MO KIO,800800
119824,2022-04-01,ANG MO KIO,860000
119825,2022-04-01,ANG MO KIO,800888
119826,2022-04-01,ANG MO KIO,650000
119827,2022-04-01,ANG MO KIO,700000
119828,2022-04-01,ANG MO KIO,618000
119829,2022-04-01,ANG MO KIO,608000
119830,2022-04-01,ANG MO KIO,602888
119831,2022-04-01,ANG MO KIO,630000
119832,2022-04-01,ANG MO KIO,755000
121895,2022-05-01,ANG MO KIO,243000
121896,2022-05-01,ANG MO KIO,305000
121897,2022-05-01,ANG MO KIO,370000
121898,2022-05-01,ANG MO KIO,349000
121899,2022-05-01,ANG MO KIO,308000
121900,2022-05-01,ANG MO KIO,384000
121901,2022-05-01,ANG MO KIO,320000
121902,2022-05-01,ANG MO KIO,365000
121903,2022-05-01,ANG MO KIO,350000
121904,2022-05-01,ANG MO KIO,375000
121905,2022-05-01,ANG MO KIO,340000
121906,2022-05-01,ANG MO KIO,347000
121907,2022-05-01,ANG MO KIO,358000
121908,2022-05-01,ANG MO KIO,385000
121909,2022-05-01,ANG MO KIO,430000
121910,2022-05-01,ANG MO KIO,340000
121911,2022-05-01,ANG MO KIO,385000
121912,2022-05-01,ANG MO KIO,384000
121913,2022-05-01,ANG MO KIO,355000
121914,2022-05-01,ANG MO KIO,395000
121915,2022-05-01,ANG MO KIO,360000
121916,2022-05-01,ANG MO KIO,370000
121917,2022-05-01,ANG MO KIO,390000
121918,2022-05-01,ANG MO KIO,423000
121919,2022-05-01,ANG MO KIO,388000
121920,2022-05-01,ANG MO KIO,368000
121921,2022-05-01,ANG MO KIO,390000
121922,2022-05-01,ANG MO KIO,345000
121923,2022-05-01,ANG MO KIO,385000
121924,2022-05-01,ANG MO KIO,330000
121925,2022-05-01,ANG MO KIO,345000
121926,2022-05-01,ANG MO KIO,398000
121927,2022-05-01,ANG MO KIO,348000
121928,2022-05-01,ANG MO KIO,400000
121929,2022-05-01,ANG MO KIO,340000
121930,2022-05-01,ANG MO KIO,300000
121931,2022-05-01,ANG MO KIO,395000
121932,2022-05-01,ANG MO KIO,370000
121933,2022-05-01,ANG MO KIO,388000
121934,2022-05-01,ANG MO KIO,360000
121935,2022-05-01,ANG MO KIO,390000
121936,2022-05-01,ANG MO KIO,350000
121937,2022-05-01,ANG MO KIO,330000
121938,2022-05-01,ANG MO KIO,340000
121939,2022-05-01,ANG MO KIO,580000
121940,2022-05-01,ANG MO KIO,510000
121941,2022-05-01,ANG MO KIO,430000
121942,2022-05-01,ANG MO KIO,722000
121943,2022-05-01,ANG MO KIO,440000
121944,2022-05-01,ANG MO KIO,400000
121945,2022-05-01,ANG MO KIO,460000
121946,2022-05-01,ANG MO KIO,438000
121947,2022-05-01,ANG MO KIO,438888
121948,2022-05-01,ANG MO KIO,458888
121949,2022-05-01,ANG MO KIO,425000
121950,2022-05-01,ANG MO KIO,520000
121951,2022-05-01,ANG MO KIO,425000
121952,2022-05-01,ANG MO KIO,430000
121953,2022-05-01,ANG MO KIO,510000
121954,2022-05-01,ANG MO KIO,498000
121955,2022-05-01,ANG MO KIO,460000
121956,2022-05-01,ANG MO KIO,485000
121957,2022-05-01,ANG MO KIO,445000
121958,2022-05-01,ANG MO KIO,470000
121959,2022-05-01,ANG MO KIO,435000
121960,2022-05-01,ANG MO KIO,615000
121961,2022-05-01,ANG MO KIO,510000
121962,2022-05-01,ANG MO KIO,745000
121963,2022-05-01,ANG MO KIO,855000
121964,2022-05-01,ANG MO KIO,740000
121965,2022-05-01,ANG MO KIO,855000
121966,2022-05-01,ANG MO KIO,825000
121967,2022-05-01,ANG MO KIO,840000
121968,2022-05-01,ANG MO KIO,603800
121969,2022-05-01,ANG MO KIO,825000
121970,2022-05-01,ANG MO KIO,815000
121971,2022-05-01,ANG MO KIO,658000
121972,2022-05-01,ANG MO KIO,618000
121973,2022-05-01,ANG MO KIO,638000
121974,2022-05-01,ANG MO KIO,675000
121975,2022-05-01,ANG MO KIO,673800
121976,2022-05-01,ANG MO KIO,560000
121977,2022-05-01,ANG MO KIO,620000
121978,2022-05-01,ANG MO KIO,765000
121979,2022-05-01,ANG MO KIO,855000
123921,2022-06-01,ANG MO KIO,368000
123922,2022-06-01,ANG MO KIO,350000
123923,2022-06-01,ANG MO KIO,348000
123924,2022-06-01,ANG MO KIO,425000
123925,2022-06-01,ANG MO KIO,355000
123926,2022-06-01,ANG MO KIO,448888
123927,2022-06-01,ANG MO KIO,388000
123928,2022-06-01,ANG MO KIO,330000
123929,2022-06-01,ANG MO KIO,365000
123930,2022-06-01,ANG MO KIO,375000
123931,2022-06-01,ANG MO KIO,378000
123932,2022-06-01,ANG MO KIO,392000
123933,2022-06-01,ANG MO KIO,375000
123934,2022-06-01,ANG MO KIO,355000
123935,2022-06-01,ANG MO KIO,370000
123936,2022-06-01,ANG MO KIO,404000
123937,2022-06-01,ANG MO KIO,370000
123938,2022-06-01,ANG MO KIO,342000
123939,2022-06-01,ANG MO KIO,355000
123940,2022-06-01,ANG MO KIO,340000
123941,2022-06-01,ANG MO KIO,346800
123942,2022-06-01,ANG MO KIO,342000
123943,2022-06-01,ANG MO KIO,340000
123944,2022-06-01,ANG MO KIO,395000
123945,2022-06-01,ANG MO KIO,361500
123946,2022-06-01,ANG MO KIO,340000
123947,2022-06-01,ANG MO KIO,320000
123948,2022-06-01,ANG MO KIO,330888
123949,2022-06-01,ANG MO KIO,415000
123950,2022-06-01,ANG MO KIO,430000
123951,2022-06-01,ANG MO KIO,565000
123952,2022-06-01,ANG MO KIO,590000
123953,2022-06-01,ANG MO KIO,630000
123954,2022-06-01,ANG MO KIO,450000
123955,2022-06-01,ANG MO KIO,468000
123956,2022-06-01,ANG MO KIO,665000
123957,2022-06-01,ANG MO KIO,488000
123958,2022-06-01,ANG MO KIO,436000
